iso3c,year,wbl_index
LTU,2006,88.8
LTU,2007,88.8
LTU,2008,91.3
LTU,2009,91.3
LTU,2010,91.3
LTU,2011,91.3
LTU,2012,91.3
LTU,2013,93.8
LTU,2014,93.8
LTU,2015,93.8
LTU,2016,93.8
LTU,2017,93.8
LTU,2018,93.8
LTU,2019,93.8
LTU,2020,93.8
LUX,1971,42.5
LUX,1972,42.5
LUX,1973,42.5
LUX,1974,63.1
LUX,1975,65.6
LUX,1976,68.8
LUX,1977,73.8
LUX,1978,73.8
LUX,1979,73.8
LUX,1980,73.8
LUX,1981,73.8
LUX,1982,73.8
LUX,1983,76.9
LUX,1984,76.9
LUX,1985,76.9
LUX,1986,76.9
LUX,1987,76.9
LUX,1988,76.9
LUX,1989,76.9
LUX,1990,76.9
LUX,1991,76.9
LUX,1992,76.9
LUX,1993,76.9
LUX,1994,76.9
LUX,1995,76.9
LUX,1996,76.9
LUX,1997,76.9
LUX,1998,76.9
LUX,1999,76.9
LUX,2000,79.4
LUX,2001,85.6
LUX,2002,88.8
LUX,2003,88.8
LUX,2004,88.8
LUX,2005,91.3
LUX,2006,91.3
LUX,2007,91.3
LUX,2008,94.4
LUX,2009,97.5
LUX,2010,97.5
LUX,2011,97.5
LUX,2012,100.0
LUX,2013,100.0
LUX,2014,100.0
LUX,2015,100.0
LUX,2016,100.0
LUX,2017,100.0
LUX,2018,100.0
LUX,2019,100.0
LUX,2020,100.0
LVA,1971,53.1
LVA,1972,52.5
LVA,1973,55.0
LVA,1974,55.0
LVA,1975,55.0
LVA,1976,55.0
LVA,1977,55.0
LVA,1978,55.0
LVA,1979,55.0
LVA,1980,55.0
LVA,1981,55.0
LVA,1982,55.0
LVA,1983,55.0
LVA,1984,55.0
LVA,1985,55.0
LVA,1986,55.0
LVA,1987,55.0
LVA,1988,55.0
LVA,1989,55.0
LVA,1990,55.0
LVA,1991,55.0
LVA,1992,55.0
LVA,1993,55.0
LVA,1994,55.0
LVA,1995,55.0
LVA,1996,55.0
LVA,1997,67.5
LVA,1998,67.5
LVA,1999,67.5
LVA,2000,67.5
LVA,2001,67.5
LVA,2002,67.5
LVA,2003,88.1
LVA,2004,88.1
LVA,2005,94.4
LVA,2006,94.4
LVA,2007,94.4
LVA,2008,94.4
LVA,2009,97.5
LVA,2010,97.5
LVA,2011,97.5
LVA,2012,97.5
LVA,2013,97.5
LVA,2014,97.5
LVA,2015,100.0
LVA,2016,100.0
LVA,2017,100.0
LVA,2018,100.0
LVA,2019,100.0
LVA,2020,100.0
MAR,1971,38.1
MAR,1972,38.1
MAR,1973,38.1
MAR,1974,38.1
MAR,1975,38.1
MAR,1976,38.1
MAR,1977,38.1
MAR,1978,38.1
MAR,1979,38.1
MAR,1980,38.1
MAR,1981,38.1
MAR,1982,38.1
MAR,1983,38.1
MAR,1984,38.1
MAR,1985,38.1
MAR,1986,38.1
MAR,1987,38.1
MAR,1988,38.1
MAR,1989,38.1
MAR,1990,38.1
MAR,1991,38.1
MAR,1992,38.1
MAR,1993,38.1
MAR,1994,38.1
MAR,1995,41.3
MAR,1996,41.3
MAR,1997,44.4
MAR,1998,44.4
MAR,1999,44.4
MAR,2000,44.4
MAR,2001,44.4
MAR,2002,44.4
MAR,2003,44.4
MAR,2004,44.4
MAR,2005,73.1
MAR,2006,73.1
MAR,2007,73.1
MAR,2008,73.1
MAR,2009,73.1
MAR,2010,73.1
MAR,2011,73.1
MAR,2012,73.1
MAR,2013,73.1
MAR,2014,73.1
MAR,2015,73.1
MAR,2016,73.1
MAR,2017,73.1
MAR,2018,73.1
MAR,2019,75.6
MAR,2020,75.6
MDA,1971,53.1
MDA,1972,52.5
MDA,1973,55.0
MDA,1974,55.0
MDA,1975,58.1
MDA,1976,58.1
MDA,1977,58.1
MDA,1978,58.1
MDA,1979,58.1
MDA,1980,58.1
MDA,1981,58.1
MDA,1982,58.1
MDA,1983,58.1
MDA,1984,58.1
MDA,1985,58.1
MDA,1986,58.1
MDA,1987,58.1
MDA,1988,58.1
MDA,1989,58.1
MDA,1990,58.1
MDA,1991,58.1
MDA,1992,60.6
MDA,1993,60.6
MDA,1994,60.6
MDA,1995,60.6
MDA,1996,60.6
MDA,1997,60.6
MDA,1998,63.8
MDA,1999,63.8
MDA,2000,66.9
MDA,2001,66.9
MDA,2002,66.9
MDA,2003,66.9
MDA,2004,66.9
MDA,2005,66.9
MDA,2006,66.9
MDA,2007,73.1
MDA,2008,73.1
MDA,2009,75.6
MDA,2010,75.6
MDA,2011,75.6
MDA,2012,78.8
MDA,2013,78.8
MDA,2014,78.8
MDA,2015,78.8
MDA,2016,78.8
MDA,2017,78.8
MDA,2018,81.3
MDA,2019,84.4
MDA,2020,84.4
MDG,1971,42.5
MDG,1972,42.5
MDG,1973,42.5
MDG,1974,42.5
MDG,1975,42.5
MDG,1976,42.5
MDG,1977,45.0
MDG,1978,45.0
MDG,1979,45.0
MDG,1980,45.0
MDG,1981,45.0
MDG,1982,45.0
MDG,1983,45.0
MDG,1984,45.0
MDG,1985,45.0
MDG,1986,45.0
MDG,1987,45.0
MDG,1988,45.0
MDG,1989,45.0
MDG,1990,45.0
MDG,1991,45.0
MDG,1992,45.0
MDG,1993,45.0
MDG,1994,45.0
MDG,1995,45.0
MDG,1996,48.1
MDG,1997,48.1
MDG,1998,48.1
MDG,1999,48.1
MDG,2000,48.1
MDG,2001,48.1
MDG,2002,54.4
MDG,2003,54.4
MDG,2004,54.4
MDG,2005,54.4
MDG,2006,60.6
MDG,2007,60.6
MDG,2008,60.6
MDG,2009,65.6
MDG,2010,65.6
MDG,2011,65.6
MDG,2012,65.6
MDG,2013,65.6
MDG,2014,65.6
MDG,2015,71.9
MDG,2016,71.9
MDG,2017,71.9
MDG,2018,71.9
MDG,2019,71.9
MDG,2020,71.9
MDV,1971,44.4
MDV,1972,44.4
MDV,1973,44.4
MDV,1974,44.4
MDV,1975,44.4
MDV,1976,44.4
MDV,1977,44.4
MDV,1978,44.4
MDV,1979,44.4
MDV,1980,44.4
MDV,1981,44.4
MDV,1982,44.4
MDV,1983,44.4
MDV,1984,44.4
MDV,1985,44.4
MDV,1986,44.4
MDV,1987,44.4
MDV,1988,44.4
MDV,1989,44.4
MDV,1990,44.4
MDV,1991,44.4
MDV,1992,44.4
MDV,1993,44.4
MDV,1994,44.4
MDV,1995,44.4
MDV,1996,44.4
MDV,1997,44.4
MDV,1998,44.4
MDV,1999,44.4
MDV,2000,44.4
MDV,2001,44.4
MDV,2002,44.4
MDV,2003,44.4
MDV,2004,44.4
MDV,2005,44.4
MDV,2006,44.4
MDV,2007,44.4
MDV,2008,44.4
MDV,2009,53.1
MDV,2010,61.9
MDV,2011,61.9
MDV,2012,61.9
MDV,2013,64.4
MDV,2014,64.4
MDV,2015,64.4
MDV,2016,70.6
MDV,2017,70.6
MDV,2018,73.8
MDV,2019,73.8
MDV,2020,73.8
MEX,1971,55.0
MEX,1972,55.0
MEX,1973,55.0
MEX,1974,55.0
MEX,1975,55.0
MEX,1976,58.1
MEX,1977,58.1
MEX,1978,58.1
MEX,1979,58.1
MEX,1980,58.1
MEX,1981,58.1
MEX,1982,58.1
MEX,1983,58.1
MEX,1984,58.1
MEX,1985,61.3
MEX,1986,61.3
MEX,1987,61.3
MEX,1988,61.3
MEX,1989,61.3
MEX,1990,61.3
MEX,1991,61.3
MEX,1992,67.5
MEX,1993,67.5
MEX,1994,67.5
MEX,1995,67.5
MEX,1996,67.5
MEX,1997,67.5
MEX,1998,67.5
MEX,1999,67.5
MEX,2000,67.5
MEX,2001,70.0
MEX,2002,70.0
MEX,2003,70.0
MEX,2004,70.0
MEX,2005,70.0
MEX,2006,70.0
MEX,2007,70.0
MEX,2008,72.5
MEX,2009,72.5
MEX,2010,72.5
MEX,2011,72.5
MEX,2012,72.5
MEX,2013,75.0
MEX,2014,80.6
MEX,2015,83.8
MEX,2016,83.8
MEX,2017,83.8
MEX,2018,83.8
MEX,2019,83.8
MEX,2020,83.8
MHL,1971,56.3
MHL,1972,56.3
MHL,1973,56.3
MHL,1974,56.3
MHL,1975,56.3
MHL,1976,56.3
MHL,1977,56.3
MHL,1978,56.3
MHL,1979,56.3
MHL,1980,56.3
MHL,1981,56.3
MHL,1982,56.3
MHL,1983,56.3
MHL,1984,56.3
MHL,1985,56.3
MHL,1986,56.3
MHL,1987,56.3
MHL,1988,56.3
MHL,1989,56.3
MHL,1990,56.3
MHL,1991,56.3
MHL,1992,56.3
MHL,1993,56.3
MHL,1994,56.3
MHL,1995,56.3
MHL,1996,56.3
MHL,1997,56.3
MHL,1998,56.3
MHL,1999,56.3
MHL,2000,56.3
MHL,2001,56.3
MHL,2002,56.3
MHL,2003,56.3
MHL,2004,56.3
MHL,2005,56.3
MHL,2006,56.3
MHL,2007,56.3
MHL,2008,56.3
MHL,2009,56.3
MHL,2010,56.3
MHL,2011,56.3
MHL,2012,56.3
MHL,2013,58.8
MHL,2014,58.8
MHL,2015,58.8
MHL,2016,58.8
MHL,2017,58.8
MHL,2018,58.8
MHL,2019,58.8
MHL,2020,58.8
MKD,1971,61.9
MKD,1972,61.9
MKD,1973,64.4
MKD,1974,64.4
MKD,1975,64.4
MKD,1976,64.4
MKD,1977,64.4
MKD,1978,64.4
MKD,1979,64.4
MKD,1980,64.4
MKD,1981,64.4
MKD,1982,64.4
MKD,1983,64.4
MKD,1984,64.4
MKD,1985,64.4
MKD,1986,64.4
MKD,1987,64.4
MKD,1988,64.4
MKD,1989,64.4
MKD,1990,64.4
MKD,1991,64.4
MKD,1992,64.4
MKD,1993,64.4
MKD,1994,64.4
MKD,1995,67.5
MKD,1996,67.5
MKD,1997,67.5
MKD,1998,67.5
MKD,1999,67.5
MKD,2000,70.6
MKD,2001,70.6
MKD,2002,70.6
MKD,2003,70.6
MKD,2004,70.6
MKD,2005,70.6
MKD,2006,70.6
MKD,2007,76.9
MKD,2008,76.9
MKD,2009,76.9
MKD,2010,79.4
MKD,2011,82.5
MKD,2012,82.5
MKD,2013,82.5
MKD,2014,82.5
MKD,2015,82.5
MKD,2016,85.0
MKD,2017,85.0
MKD,2018,85.0
MKD,2019,85.0
MKD,2020,85.0
MLI,1971,41.3
MLI,1972,41.3
MLI,1973,41.3
MLI,1974,41.3
MLI,1975,41.3
MLI,1976,41.3
MLI,1977,41.3
MLI,1978,41.3
MLI,1979,41.3
MLI,1980,41.3
MLI,1981,41.3
MLI,1982,41.3
MLI,1983,41.3
MLI,1984,41.3
MLI,1985,41.3
MLI,1986,41.3
MLI,1987,41.3
MLI,1988,41.3
MLI,1989,41.3
MLI,1990,41.3
MLI,1991,41.3
MLI,1992,41.3
MLI,1993,41.3
MLI,1994,46.3
MLI,1995,46.3
MLI,1996,46.3
MLI,1997,46.3
MLI,1998,46.3
MLI,1999,46.3
MLI,2000,46.3
MLI,2001,49.4
MLI,2002,49.4
MLI,2003,49.4
MLI,2004,49.4
MLI,2005,49.4
MLI,2006,49.4
MLI,2007,49.4
MLI,2008,49.4
MLI,2009,49.4
MLI,2010,49.4
MLI,2011,49.4
MLI,2012,49.4
MLI,2013,54.4
MLI,2014,54.4
MLI,2015,54.4
MLI,2016,54.4
MLI,2017,54.4
MLI,2018,54.4
MLI,2019,60.6
MLI,2020,60.6
MLT,1971,52.5
MLT,1972,52.5
MLT,1973,52.5
MLT,1974,52.5
MLT,1975,52.5
MLT,1976,52.5
MLT,1977,52.5
MLT,1978,52.5
MLT,1979,52.5
MLT,1980,52.5
MLT,1981,52.5
MLT,1982,52.5
MLT,1983,52.5
MLT,1984,52.5
MLT,1985,52.5
MLT,1986,52.5
MLT,1987,55.0
MLT,1988,51.9
MLT,1989,51.9
MLT,1990,51.9
MLT,1991,51.9
MLT,1992,51.9
MLT,1993,51.9
MLT,1994,51.9
MLT,1995,57.5
MLT,1996,57.5
MLT,1997,57.5
MLT,1998,57.5
MLT,1999,57.5
MLT,2000,57.5
MLT,2001,60.0
MLT,2002,60.0
MLT,2003,63.1
MLT,2004,66.3
MLT,2005,72.5
MLT,2006,72.5
MLT,2007,75.0
MLT,2008,75.0
MLT,2009,77.5
MLT,2010,77.5
MLT,2011,77.5
MLT,2012,77.5
MLT,2013,82.5
MLT,2014,82.5
MLT,2015,88.8
MLT,2016,88.8
MLT,2017,88.8
MLT,2018,88.8
MLT,2019,88.8
MLT,2020,88.8
MMR,1971,53.8
MMR,1972,53.8
MMR,1973,53.8
MMR,1974,53.8
MMR,1975,53.8
MMR,1976,53.8
MMR,1977,53.8
MMR,1978,53.8
MMR,1979,53.8
MMR,1980,53.8
MMR,1981,53.8
MMR,1982,53.8
MMR,1983,53.8
MMR,1984,53.8
MMR,1985,53.8
MMR,1986,53.8
MMR,1987,53.8
MMR,1988,53.8
MMR,1989,53.8
MMR,1990,53.8
MMR,1991,53.8
MMR,1992,53.8
MMR,1993,53.8
MMR,1994,53.8
MMR,1995,53.8
MMR,1996,53.8
MMR,1997,53.8
MMR,1998,53.8
MMR,1999,53.8
MMR,2000,53.8
MMR,2001,53.8
MMR,2002,53.8
MMR,2003,53.8
MMR,2004,53.8
MMR,2005,53.8
MMR,2006,53.8
MMR,2007,53.8
MMR,2008,53.8
MMR,2009,53.8
MMR,2010,53.8
MMR,2011,53.8
MMR,2012,53.8
MMR,2013,53.8
MMR,2014,58.8
MMR,2015,58.8
MMR,2016,58.8
MMR,2017,58.8
MMR,2018,58.8
MMR,2019,58.8
MMR,2020,58.8
MNE,1971,58.1
MNE,1972,58.1
MNE,1973,58.1
MNE,1974,58.1
MNE,1975,58.1
MNE,1976,58.1
MNE,1977,58.1
MNE,1978,58.1
MNE,1979,58.1
MNE,1980,58.1
MNE,1981,58.1
MNE,1982,58.1
MNE,1983,58.1
MNE,1984,58.1
MNE,1985,58.1
MNE,1986,58.1
MNE,1987,58.1
MNE,1988,58.1
MNE,1989,58.1
MNE,1990,58.1
MNE,1991,58.1
MNE,1992,61.3
MNE,1993,61.3
MNE,1994,61.3
MNE,1995,61.3
MNE,1996,61.3
MNE,1997,61.3
MNE,1998,61.3
MNE,1999,61.3
MNE,2000,61.3
MNE,2001,61.3
MNE,2002,61.3
MNE,2003,61.3
MNE,2004,64.4
MNE,2005,67.5
MNE,2006,67.5
MNE,2007,67.5
MNE,2008,67.5
MNE,2009,70.6
MNE,2010,70.6
MNE,2011,70.6
MNE,2012,76.3
MNE,2013,78.8
MNE,2014,81.9
MNE,2015,81.9
MNE,2016,81.9
MNE,2017,81.9
MNE,2018,81.9
MNE,2019,81.9
MNE,2020,81.9
MNG,1971,61.9
MNG,1972,61.9
MNG,1973,61.9
MNG,1974,61.9
MNG,1975,61.9
MNG,1976,61.9
MNG,1977,61.9
MNG,1978,61.9
MNG,1979,61.9
MNG,1980,61.9
MNG,1981,61.9
MNG,1982,61.9
MNG,1983,61.9
MNG,1984,61.9
MNG,1985,61.9
MNG,1986,61.9
MNG,1987,61.9
MNG,1988,61.9
MNG,1989,61.9
MNG,1990,61.9
MNG,1991,61.9
MNG,1992,67.5
MNG,1993,67.5
MNG,1994,67.5
MNG,1995,67.5
MNG,1996,67.5
MNG,1997,67.5
MNG,1998,67.5
MNG,1999,67.5
MNG,2000,67.5
MNG,2001,67.5
MNG,2002,67.5
MNG,2003,67.5
MNG,2004,67.5
MNG,2005,67.5
MNG,2006,67.5
MNG,2007,67.5
MNG,2008,67.5
MNG,2009,67.5
MNG,2010,70.6
MNG,2011,70.6
MNG,2012,80.0
MNG,2013,80.0
MNG,2014,80.0
MNG,2015,80.0
MNG,2016,80.0
MNG,2017,80.0
MNG,2018,82.5
MNG,2019,82.5
MNG,2020,82.5
MOZ,1971,33.8
MOZ,1972,33.8
MOZ,1973,33.8
MOZ,1974,33.8
MOZ,1975,33.8
MOZ,1976,33.8
MOZ,1977,33.8
MOZ,1978,33.8
MOZ,1979,36.3
MOZ,1980,36.3
MOZ,1981,36.3
MOZ,1982,36.3
MOZ,1983,36.3
MOZ,1984,36.3
MOZ,1985,36.3
MOZ,1986,36.3
MOZ,1987,38.8
MOZ,1988,38.8
MOZ,1989,38.8
MOZ,1990,38.8
MOZ,1991,38.8
MOZ,1992,38.8
MOZ,1993,38.8
MOZ,1994,38.8
MOZ,1995,38.8
MOZ,1996,38.8
MOZ,1997,38.8
MOZ,1998,38.8
MOZ,1999,38.8
MOZ,2000,38.8
MOZ,2001,38.8
MOZ,2002,38.8
MOZ,2003,38.8
MOZ,2004,38.8
MOZ,2005,38.8
MOZ,2006,56.9
MOZ,2007,56.9
MOZ,2008,56.9
MOZ,2009,74.4
MOZ,2010,74.4
MOZ,2011,76.9
MOZ,2012,76.9
MOZ,2013,76.9
MOZ,2014,76.9
MOZ,2015,76.9
MOZ,2016,76.9
MOZ,2017,76.9
MOZ,2018,76.9
MOZ,2019,76.9
MOZ,2020,76.9
MRT,1971,36.9
MRT,1972,36.9
MRT,1973,36.9
MRT,1974,36.9
MRT,1975,36.9
MRT,1976,36.9
MRT,1977,36.9
MRT,1978,36.9
MRT,1979,36.9
MRT,1980,36.9
MRT,1981,33.8
MRT,1982,33.8
MRT,1983,33.8
MRT,1984,33.8
MRT,1985,33.8
MRT,1986,33.8
MRT,1987,33.8
MRT,1988,33.8
MRT,1989,33.8
MRT,1990,33.8
MRT,1991,33.8
MRT,1992,33.8
MRT,1993,33.8
MRT,1994,33.8
MRT,1995,33.8
MRT,1996,33.8
MRT,1997,33.8
MRT,1998,33.8
MRT,1999,33.8
MRT,2000,33.8
MRT,2001,33.8
MRT,2002,33.8
MRT,2003,33.8
MRT,2004,33.8
MRT,2005,33.8
MRT,2006,39.4
MRT,2007,39.4
MRT,2008,39.4
MRT,2009,39.4
MRT,2010,39.4
MRT,2011,39.4
MRT,2012,39.4
MRT,2013,39.4
MRT,2014,39.4
MRT,2015,39.4
MRT,2016,45.6
MRT,2017,45.6
MRT,2018,45.6
MRT,2019,45.6
MRT,2020,45.6
MUS,1971,46.3
MUS,1972,46.3
MUS,1973,46.3
MUS,1974,46.3
MUS,1975,46.3
MUS,1976,46.3
MUS,1977,46.3
MUS,1978,52.5
MUS,1979,52.5
MUS,1980,52.5
MUS,1981,57.5
MUS,1982,63.1
MUS,1983,63.1
MUS,1984,63.1
MUS,1985,63.1
MUS,1986,63.1
MUS,1987,63.1
MUS,1988,63.1
MUS,1989,63.1
MUS,1990,63.1
MUS,1991,63.1
MUS,1992,63.1
MUS,1993,63.1
MUS,1994,63.1
MUS,1995,63.1
MUS,1996,63.1
MUS,1997,63.1
MUS,1998,63.1
MUS,1999,65.6
MUS,2000,71.9
MUS,2001,71.9
MUS,2002,71.9
MUS,2003,71.9
MUS,2004,71.9
MUS,2005,71.9
MUS,2006,71.9
MUS,2007,71.9
MUS,2008,71.9
MUS,2009,71.9
MUS,2010,86.3
MUS,2011,86.3
MUS,2012,86.3
MUS,2013,86.3
MUS,2014,89.4
MUS,2015,89.4
MUS,2016,89.4
MUS,2017,91.9
MUS,2018,91.9
MUS,2019,91.9
MUS,2020,91.9
MWI,1971,42.5
MWI,1972,42.5
MWI,1973,42.5
MWI,1974,42.5
MWI,1975,42.5
MWI,1976,42.5
MWI,1977,42.5
MWI,1978,42.5
MWI,1979,42.5
MWI,1980,42.5
MWI,1981,42.5
MWI,1982,42.5
MWI,1983,42.5
MWI,1984,42.5
MWI,1985,42.5
MWI,1986,42.5
MWI,1987,42.5
MWI,1988,42.5
MWI,1989,42.5
MWI,1990,42.5
MWI,1991,42.5
MWI,1992,42.5
MWI,1993,42.5
MWI,1994,42.5
MWI,1995,45.0
MWI,1996,45.0
MWI,1997,45.0
MWI,1998,45.0
MWI,1999,45.0
MWI,2000,45.0
MWI,2001,56.9
MWI,2002,56.9
MWI,2003,56.9
MWI,2004,56.9
MWI,2005,56.9
MWI,2006,60.0
MWI,2007,60.0
MWI,2008,62.5
MWI,2009,62.5
MWI,2010,62.5
MWI,2011,62.5
MWI,2012,62.5
MWI,2013,71.9
MWI,2014,78.1
MWI,2015,78.1
MWI,2016,80.6
MWI,2017,80.6
MWI,2018,80.6
MWI,2019,80.6
MWI,2020,80.6
MYS,1971,41.9
MYS,1972,41.9
MYS,1973,41.9
MYS,1974,41.9
MYS,1975,41.9
MYS,1976,41.9
MYS,1977,41.9
MYS,1978,41.9
MYS,1979,41.9
MYS,1980,41.9
MYS,1981,41.9
MYS,1982,41.9
MYS,1983,41.9
MYS,1984,41.9
MYS,1985,41.9
MYS,1986,44.4
MYS,1987,44.4
MYS,1988,44.4
MYS,1989,44.4
MYS,1990,44.4
MYS,1991,44.4
MYS,1992,44.4
MYS,1993,44.4
MYS,1994,44.4
MYS,1995,44.4
MYS,1996,46.9
MYS,1997,46.9
MYS,1998,46.9
MYS,1999,46.9
MYS,2000,46.9
MYS,2001,46.9
MYS,2002,46.9
MYS,2003,46.9
MYS,2004,46.9
MYS,2005,46.9
MYS,2006,46.9
MYS,2007,46.9
MYS,2008,46.9
MYS,2009,46.9
MYS,2010,46.9
MYS,2011,46.9
MYS,2012,46.9
MYS,2013,50.0
MYS,2014,50.0
MYS,2015,50.0
MYS,2016,50.0
MYS,2017,50.0
MYS,2018,50.0
MYS,2019,50.0
MYS,2020,50.0
NAM,1971,33.8
NAM,1972,33.8
NAM,1973,33.8
NAM,1974,33.8
NAM,1975,33.8
NAM,1976,33.8
NAM,1977,33.8
NAM,1978,33.8
NAM,1979,33.8
NAM,1980,33.8
NAM,1981,33.8
NAM,1982,33.8
NAM,1983,33.8
NAM,1984,33.8
NAM,1985,33.8
NAM,1986,33.8
NAM,1987,33.8
NAM,1988,33.8
NAM,1989,33.8
NAM,1990,33.8
NAM,1991,33.8
NAM,1992,33.8
NAM,1993,45.6
NAM,1994,45.6
NAM,1995,45.6
NAM,1996,48.1
NAM,1997,71.3
NAM,1998,71.3
NAM,1999,71.3
NAM,2000,71.3
NAM,2001,71.3
NAM,2002,71.3
NAM,2003,71.3
NAM,2004,71.3
NAM,2005,73.8
NAM,2006,73.8
NAM,2007,73.8
NAM,2008,73.8
NAM,2009,86.3
NAM,2010,86.3
NAM,2011,86.3
NAM,2012,86.3
NAM,2013,86.3
NAM,2014,86.3
NAM,2015,86.3
NAM,2016,86.3
NAM,2017,86.3
NAM,2018,86.3
NAM,2019,86.3
NAM,2020,86.3
NER,1971,38.8
NER,1972,38.8
NER,1973,38.8
NER,1974,41.3
NER,1975,41.3
NER,1976,41.3
NER,1977,41.3
NER,1978,41.3
NER,1979,41.3
NER,1980,41.3
NER,1981,41.3
NER,1982,41.3
NER,1983,41.3
NER,1984,41.3
NER,1985,41.3
NER,1986,41.3
NER,1987,41.3
NER,1988,41.3
NER,1989,41.3
NER,1990,41.3
NER,1991,41.3
NER,1992,41.3
NER,1993,41.3
NER,1994,41.3
NER,1995,41.3
NER,1996,41.3
NER,1997,41.3
NER,1998,50.0
NER,1999,50.0
NER,2000,50.0
NER,2001,50.0
NER,2002,50.0
NER,2003,50.0
NER,2004,50.0
NER,2005,56.3
NER,2006,56.3
NER,2007,56.3
NER,2008,56.3
NER,2009,56.3
NER,2010,56.3
NER,2011,56.3
NER,2012,56.3
NER,2013,56.3
NER,2014,56.3
NER,2015,56.3
NER,2016,56.3
NER,2017,56.3
NER,2018,56.3
NER,2019,59.4
NER,2020,59.4
NGA,1971,49.4
NGA,1972,49.4
NGA,1973,54.4
NGA,1974,54.4
NGA,1975,54.4
NGA,1976,54.4
NGA,1977,54.4
NGA,1978,54.4
NGA,1979,54.4
NGA,1980,54.4
NGA,1981,54.4
NGA,1982,54.4
NGA,1983,54.4
NGA,1984,54.4
NGA,1985,54.4
NGA,1986,54.4
NGA,1987,54.4
NGA,1988,54.4
NGA,1989,54.4
NGA,1990,54.4
NGA,1991,54.4
NGA,1992,54.4
NGA,1993,54.4
NGA,1994,54.4
NGA,1995,54.4
NGA,1996,54.4
NGA,1997,54.4
NGA,1998,54.4
NGA,1999,54.4
NGA,2000,54.4
NGA,2001,54.4
NGA,2002,54.4
NGA,2003,54.4
NGA,2004,54.4
NGA,2005,54.4
NGA,2006,54.4
NGA,2007,54.4
NGA,2008,56.9
NGA,2009,56.9
NGA,2010,56.9
NGA,2011,56.9
NGA,2012,56.9
NGA,2013,63.1
NGA,2014,63.1
NGA,2015,63.1
NGA,2016,63.1
NGA,2017,63.1
NGA,2018,63.1
NGA,2019,63.1
NGA,2020,63.1
NIC,1971,58.8
NIC,1972,58.8
NIC,1973,58.8
NIC,1974,58.8
NIC,1975,58.8
NIC,1976,58.8
NIC,1977,58.8
NIC,1978,58.8
NIC,1979,58.8
NIC,1980,58.8
NIC,1981,58.8
NIC,1982,58.8
NIC,1983,55.6
NIC,1984,55.6
NIC,1985,55.6
NIC,1986,55.6
NIC,1987,55.6
NIC,1988,55.6
NIC,1989,60.6
NIC,1990,60.6
NIC,1991,60.6
NIC,1992,60.6
NIC,1993,60.6
NIC,1994,60.6
NIC,1995,60.6
NIC,1996,60.6
NIC,1997,60.6
NIC,1998,63.8
NIC,1999,63.8
NIC,2000,63.8
NIC,2001,63.8
NIC,2002,63.8
NIC,2003,63.8
NIC,2004,63.8
NIC,2005,63.8
NIC,2006,63.8
NIC,2007,63.8
NIC,2008,63.8
NIC,2009,72.5
NIC,2010,72.5
NIC,2011,72.5
NIC,2012,72.5
NIC,2013,72.5
NIC,2014,72.5
NIC,2015,75.6
NIC,2016,83.8
NIC,2017,86.3
NIC,2018,86.3
NIC,2019,86.3
NIC,2020,86.3
NLD,1971,65.6
NLD,1972,65.6
NLD,1973,65.6
NLD,1974,65.6
NLD,1975,65.6
NLD,1976,68.8
NLD,1977,68.8
NLD,1978,68.8
NLD,1979,68.8
NLD,1980,68.8
NLD,1981,71.9
NLD,1982,71.9
NLD,1983,71.9
NLD,1984,71.9
NLD,1985,71.9
NLD,1986,71.9
NLD,1987,75.0
NLD,1988,75.0
NLD,1989,75.0
NLD,1990,78.1
NLD,1991,83.1
NLD,1992,83.1
NLD,1993,83.1
NLD,1994,83.1
NLD,1995,86.3
NLD,1996,86.3
NLD,1997,86.3
NLD,1998,86.3
NLD,1999,86.3
NLD,2000,89.4
NLD,2001,89.4
NLD,2002,89.4
NLD,2003,89.4
NLD,2004,89.4
NLD,2005,89.4
NLD,2006,89.4
NLD,2007,89.4
NLD,2008,92.5
NLD,2009,92.5
NLD,2010,95.0
NLD,2011,95.0
NLD,2012,95.0
NLD,2013,95.0
NLD,2014,95.0
NLD,2015,95.0
NLD,2016,97.5
NLD,2017,97.5
NLD,2018,97.5
NLD,2019,97.5
NLD,2020,97.5
NOR,1971,63.8
NOR,1972,63.8
NOR,1973,63.8
NOR,1974,63.8
NOR,1975,63.8
NOR,1976,63.8
NOR,1977,63.8
NOR,1978,73.8
NOR,1979,73.8
NOR,1980,80.0
NOR,1981,80.0
NOR,1982,80.0
NOR,1983,80.0
NOR,1984,80.0
NOR,1985,80.0
NOR,1986,80.0
NOR,1987,80.0
NOR,1988,80.0
NOR,1989,80.0
NOR,1990,80.0
NOR,1991,80.0
NOR,1992,80.0
NOR,1993,85.6
NOR,1994,88.1
NOR,1995,88.1
NOR,1996,88.1
NOR,1997,88.1
NOR,1998,88.1
NOR,1999,88.1
NOR,2000,88.1
NOR,2001,88.1
NOR,2002,88.1
NOR,2003,88.1
NOR,2004,94.4
NOR,2005,94.4
NOR,2006,94.4
NOR,2007,94.4
NOR,2008,94.4
NOR,2009,94.4
NOR,2010,96.9
NOR,2011,96.9
NOR,2012,96.9
NOR,2013,96.9
NOR,2014,96.9
NOR,2015,96.9
NOR,2016,96.9
NOR,2017,96.9
NOR,2018,96.9
NOR,2019,96.9
NOR,2020,96.9
NPL,1971,41.9
NPL,1972,41.9
NPL,1973,41.9
NPL,1974,41.9
NPL,1975,41.9
NPL,1976,41.9
